name,age,income,city,has_car
Charlie,unknown,2518.0,Madrid,yes
Grace,51,2932.0,Barcelona,no
Charlie,57,2619.0,Madrid,no
Grace,55,-,Valencia,no
Frank,unknown,2821.0,Bilbao,no
Hank,57,3161.0,Bilbao,yes
Jack,47,2055.0,Bilbao,no
Alice,66,2452.0,Bilbao,yes
Jack,52,3430.0,Valencia,no
Bob,64,1618.0,Valencia,yes
Frank,unknown,3944.0,Valencia,no
Diana,69,1429.0,Madrid,no
Grace,57,2224.0,Seville,yes
Hank,49,-,Bilbao,yes
Ivy,25,4250.0,Seville,yes
Eve,39,2097.0,Bilbao,yes
Jack,43,2099.0,Madrid,yes
Diana,59,2203.0,Bilbao,no
Charlie,unknown,2576.0,Barcelona,no
Diana,41,0,Bilbao,unknown
Frank,27,2394.0,Barcelona,yes
Grace,unknown,-,Valencia,yes
Ivy,41,2546.0,Valencia,no
Charlie,21,-,Barcelona,no
Diana,34,3331.0,Valencia,no
Jack,unknown,3547.0,Barcelona,no
Eve,25,2350.0,Seville,no
Charlie,40,3153.0,Zaragoza,no
Jack,45,1619.0,Barcelona,unknown
Eve,24,3114.0,Valencia,yes
Jack,28,2042.0,Bilbao,no
Jack,unknown,1552.0,Valencia,no
Jack,49,2352.0,Bilbao,yes
Frank,30,3620.0,Valencia,unknown
Hank,28,2645.0,Valencia,no
Jack,41,3697.0,Madrid,no
Charlie,56,1901.0,Madrid,yes
Alice,56,3338.0,Seville,yes
Diana,29,1978.0,Bilbao,no
Grace,56,2680.0,Madrid,yes
Frank,64,-,Zaragoza,yes
Alice,31,3029.0,Barcelona,yes
Frank,21,2701.0,Valencia,yes
Bob,67,1909.0,Bilbao,no
Frank,46,3204.0,Bilbao,no
Frank,58,-,Valencia,yes
Grace,36,2033.0,Barcelona,no
Eve,34,1032.0,Madrid,yes
Eve,31,2899.0,Barcelona,yes
Grace,30,2235.0,Bilbao,no
Hank,43,2395.0,Barcelona,no
Ivy,25,2945.0,Seville,yes
Diana,62,2135.0,Barcelona,no
Eve,45,2285.0,Valencia,yes
Diana,65,2420.0,Barcelona,no
Frank,45,3676.0,Valencia,yes
Bob,35,2524.0,Seville,no
Eve,45,1511.0,-,no
Bob,27,1543.0,Bilbao,yes
Frank,61,2611.0,Seville,no
Ivy,56,1596.0,Madrid,no
Jack,27,1250.0,Zaragoza,yes
Eve,49,3008.0,Bilbao,no
Alice,46,-,Bilbao,no
Charlie,30,2205.0,Valencia,yes
Bob,26,2735.0,Madrid,unknown
Hank,58,2650.0,Bilbao,yes
Jack,33,2982.0,Valencia,no
Frank,45,-,Barcelona,no
Bob,32,415.0,Valencia,unknown
Alice,52,2308.0,Seville,no
Jack,22,2914.0,Barcelona,no
Diana,37,2172.0,Seville,yes
Bob,47,2529.0,Seville,yes
Bob,41,3101.0,Valencia,no
Charlie,50,2565.0,Madrid,yes
Grace,29,3706.0,Zaragoza,no
Ivy,42,3402.0,Valencia,yes
Charlie,57,2405.0,Valencia,yes
Grace,36,2342.0,Valencia,yes
Alice,27,-,Valencia,no
Alice,62,-,Seville,yes
Alice,58,-,Madrid,yes
Jack,54,2677.0,Bilbao,unknown
Frank,59,2622.0,Madrid,no
Ivy,58,3057.0,-,no
Alice,57,3617.0,Seville,yes
Alice,45,-,Madrid,yes
Ivy,20,4324.0,Seville,no
Bob,49,2686.0,Barcelona,yes
Bob,33,1452.0,-,yes
Frank,58,-,Bilbao,unknown
Grace,43,2202.0,Valencia,yes
Charlie,65,2974.0,Valencia,unknown
Eve,49,1742.0,-,yes
Grace,47,2262.0,Seville,yes
Eve,65,2371.0,Valencia,yes
Diana,43,2142.0,Valencia,unknown
Alice,38,3149.0,Barcelona,no
Eve,38,3013.0,Seville,no
Ivy,63,-,Seville,yes
Grace,57,-,Bilbao,no
Ivy,28,3462.0,Seville,no
Bob,44,1409.0,Seville,no
Alice,38,1389.0,Valencia,no
Frank,52,1529.0,Bilbao,no
Bob,22,2507.0,Valencia,no
Frank,55,-,Bilbao,yes
Jack,57,2018.0,Barcelona,no
Diana,31,2119.0,Seville,yes
Frank,27,2327.0,Bilbao,unknown
Grace,51,2958.0,Bilbao,yes
Bob,32,-,Barcelona,yes
Ivy,unknown,-,Seville,yes
Charlie,58,1424.0,Barcelona,no
Ivy,67,2043.0,Madrid,yes
Grace,46,3442.0,Bilbao,no
Bob,66,2573.0,Bilbao,no
Hank,20,1908.0,Madrid,yes
Bob,unknown,3489.0,Zaragoza,no
Frank,20,2032.0,Valencia,no
Jack,unknown,3636.0,Zaragoza,no
Jack,45,3623.0,Bilbao,yes
Ivy,34,2545.0,Zaragoza,unknown
Eve,35,1301.0,Bilbao,yes
Frank,52,4332.0,-,no
Diana,29,-,Seville,no
Jack,45,2241.0,Barcelona,yes
Eve,50,3265.0,Valencia,yes
Hank,31,-,Bilbao,no
Diana,31,3549.0,Madrid,yes
Hank,37,1970.0,Zaragoza,yes
Charlie,49,2755.0,Barcelona,yes
Hank,32,1551.0,Bilbao,no
Alice,38,3033.0,Valencia,yes
Bob,47,2482.0,Bilbao,no
Diana,29,2725.0,-,unknown
Eve,48,2383.0,Valencia,no
Hank,26,2299.0,Seville,no
Diana,27,1805.0,Barcelona,no
Alice,31,3132.0,Bilbao,yes
Diana,34,3692.0,Bilbao,yes
Eve,21,2055.0,Barcelona,yes
Frank,68,2943.0,Madrid,yes
Grace,35,2846.0,Valencia,yes
Charlie,60,2506.0,Madrid,no
Grace,65,1279.0,Bilbao,yes
Grace,60,1459.0,Barcelona,yes
Hank,61,-,Zaragoza,no
Frank,25,789.0,-,yes
Ivy,38,3626.0,Zaragoza,no
Charlie,57,2794.0,Seville,yes
Hank,48,2476.0,Barcelona,no
Alice,20,748.0,Bilbao,yes
Bob,48,1041.0,Seville,yes
Ivy,60,2498.0,-,no
Eve,61,4076.0,Valencia,no
Grace,39,1941.0,Madrid,yes
Grace,31,3191.0,-,yes
Grace,35,-,Bilbao,no
Charlie,34,2544.0,Barcelona,yes
Bob,37,3472.0,Bilbao,no
Alice,35,2223.0,Madrid,no
Ivy,42,1948.0,Seville,no
Charlie,22,3634.0,Valencia,no
Frank,33,2536.0,Valencia,yes
Eve,35,3373.0,Barcelona,no
Bob,27,1952.0,Barcelona,no
Eve,63,3625.0,Valencia,no
Alice,53,2719.0,Barcelona,no
Bob,65,2848.0,Valencia,no
Bob,48,2605.0,Seville,yes
Ivy,25,2096.0,Seville,unknown
Frank,65,2499.0,Seville,unknown
Jack,42,2146.0,Barcelona,yes
Eve,54,3268.0,Madrid,no
Charlie,39,2338.0,Bilbao,no
Grace,44,1303.0,Bilbao,unknown
Jack,44,1156.0,-,no
Frank,34,1119.0,-,yes
Alice,47,2994.0,Seville,no
Diana,56,1579.0,Bilbao,yes
Jack,21,2740.0,Valencia,no
Frank,26,2609.0,Bilbao,no
Jack,62,2448.0,-,no
Frank,48,2851.0,Bilbao,yes
Alice,68,2627.0,Valencia,no
Ivy,50,332.0,Valencia,no
Hank,52,2241.0,Barcelona,yes
Hank,64,2840.0,Valencia,yes
Jack,53,3812.0,Bilbao,yes
Bob,36,3849.0,Seville,no
Jack,46,1409.0,Barcelona,no
Charlie,31,2220.0,Seville,no
Jack,36,1247.0,Valencia,no
Bob,54,3716.0,Seville,no
Frank,27,3310.0,Valencia,no
Hank,53,2780.0,Valencia,yes
Alice,49,2633.0,Bilbao,yes
Alice,35,3605.0,Bilbao,yes
Ivy,22,3469.0,Bilbao,no
Alice,55,3426.0,Valencia,no
Grace,61,2865.0,Seville,no
Jack,56,2221.0,Barcelona,no
Grace,41,3114.0,Valencia,no
Eve,52,3153.0,Seville,unknown
Eve,40,2347.0,Seville,no
Grace,unknown,2219.0,Zaragoza,yes
Frank,36,3407.0,Barcelona,yes
Frank,30,3831.0,Bilbao,no
Bob,68,1900.0,Barcelona,no
Grace,53,2289.0,Seville,no
Hank,28,2781.0,Bilbao,yes
Hank,63,2889.0,Bilbao,no
Alice,27,2082.0,Bilbao,yes
Hank,49,4007.0,Bilbao,yes
Hank,28,2838.0,Barcelona,no
Bob,38,2925.0,-,no
Ivy,52,3907.0,Zaragoza,yes
Frank,69,2141.0,Valencia,yes
Eve,69,2429.0,Madrid,no
Hank,64,1497.0,Barcelona,yes
Frank,31,2362.0,Bilbao,yes
Frank,24,-,-,no
Diana,65,3098.0,Bilbao,no
Jack,66,2836.0,Valencia,yes
Jack,33,2278.0,Madrid,no
Bob,20,2420.0,Valencia,no
Hank,unknown,3109.0,Valencia,yes
Alice,23,-,Madrid,yes
Diana,22,2663.0,Madrid,yes
Jack,unknown,3060.0,Madrid,yes
Bob,44,1074.0,Barcelona,no
Diana,25,-,Bilbao,no
Charlie,52,1161.0,Valencia,unknown
Hank,38,2406.0,Valencia,yes
Eve,46,1569.0,Seville,no
Frank,64,3645.0,-,no
Jack,31,1574.0,Bilbao,no
Frank,unknown,1180.0,Seville,no
Hank,61,2607.0,Bilbao,no
Alice,41,2169.0,Seville,no
Charlie,68,1296.0,Seville,unknown
Jack,42,2921.0,Valencia,unknown
Ivy,42,-,Seville,unknown
Grace,64,1671.0,Valencia,yes
Diana,51,2040.0,Valencia,yes
Bob,63,-,Barcelona,yes
Ivy,59,3536.0,Barcelona,no
Hank,55,3382.0,Valencia,yes
Charlie,32,2377.0,Seville,yes
Frank,39,558.0,Valencia,no
Grace,63,2813.0,Madrid,yes
Eve,50,-,Barcelona,no
Jack,34,3487.0,Valencia,yes
Bob,36,2870.0,Seville,no
Charlie,58,1548.0,Barcelona,yes
Alice,28,2080.0,Madrid,no
Grace,25,-,Madrid,no
Grace,58,1367.0,Valencia,yes
Jack,34,1582.0,Barcelona,yes
Frank,58,3254.0,Valencia,no
Bob,46,2155.0,Seville,no
Eve,69,1555.0,Zaragoza,yes
Alice,46,3722.0,Seville,no
Grace,63,2869.0,Madrid,yes
Grace,62,2195.0,Valencia,no
Ivy,30,-,Bilbao,no
Diana,69,4138.0,Barcelona,no
Diana,57,2480.0,Zaragoza,yes
Alice,25,3618.0,Valencia,yes
Eve,20,3215.0,Madrid,yes
Eve,33,2083.0,Barcelona,yes
Hank,20,2090.0,Zaragoza,no
Hank,37,3657.0,-,no
Bob,69,3670.0,Bilbao,yes
Charlie,43,998.0,Barcelona,yes
Frank,21,2940.0,Bilbao,no
Diana,44,2403.0,Barcelona,no
Alice,30,-,Valencia,no
Ivy,62,2709.0,Seville,yes
Hank,24,1420.0,-,yes
Frank,unknown,2127.0,Valencia,yes
Diana,42,1861.0,Valencia,no
Ivy,20,-,Barcelona,no
Alice,53,2443.0,Valencia,yes
Eve,42,1688.0,Madrid,yes
Ivy,58,3759.0,Bilbao,no
Jack,50,2895.0,Madrid,yes
Charlie,59,3936.0,Seville,no
Grace,43,2372.0,Barcelona,yes
Bob,20,2061.0,Valencia,yes
Bob,26,3907.0,Barcelona,yes
Diana,42,2038.0,Valencia,unknown
Ivy,39,2357.0,Seville,yes
Grace,59,3076.0,Seville,yes
Eve,40,1510.0,Zaragoza,no
Charlie,63,3069.0,Barcelona,yes
Bob,29,2967.0,Seville,yes
Charlie,39,3515.0,Zaragoza,yes
Bob,57,3212.0,Barcelona,no
Bob,26,3540.0,Bilbao,yes
Grace,unknown,2412.0,-,no
Bob,57,1810.0,Bilbao,no
Alice,unknown,4188.0,Seville,no
Frank,58,1279.0,Bilbao,yes
Charlie,45,1359.0,Valencia,no
Eve,62,2952.0,Seville,no
Bob,63,3800.0,-,no
Charlie,68,2652.0,Barcelona,yes
Eve,26,3299.0,Bilbao,no
Grace,49,903.0,Valencia,no
Eve,25,2100.0,Madrid,unknown
Frank,31,1001.0,Seville,yes
Frank,35,3124.0,Bilbao,no
Charlie,52,1262.0,Seville,no
Charlie,41,1478.0,Bilbao,no
Eve,63,2911.0,Valencia,no
Alice,34,-,Zaragoza,no
Grace,50,2373.0,Seville,yes
Grace,58,2956.0,Bilbao,yes
Diana,69,2930.0,Barcelona,yes
Diana,32,2328.0,Valencia,no
Diana,56,1624.0,Zaragoza,yes
Grace,24,2952.0,Madrid,no
Hank,47,2990.0,Valencia,unknown
Bob,40,3215.0,Bilbao,no
Eve,67,-,Bilbao,no
Alice,58,1565.0,Bilbao,no
Eve,66,3052.0,Bilbao,yes
Charlie,62,2499.0,Zaragoza,no
Diana,40,2114.0,Valencia,no
Eve,56,2264.0,Seville,no
Diana,21,1948.0,Bilbao,yes
Diana,47,3211.0,Seville,yes
Hank,22,-,Madrid,no
Ivy,56,1705.0,Valencia,no
Alice,68,2237.0,Seville,no
Diana,54,3791.0,Bilbao,no
Ivy,61,3343.0,Seville,no
Frank,31,1187.0,Bilbao,no
Charlie,69,3581.0,Bilbao,no
Frank,47,3580.0,Barcelona,no
Bob,53,1561.0,Seville,yes
Alice,58,483.0,Seville,yes
Grace,51,2442.0,Barcelona,no
Frank,35,3398.0,Valencia,yes
Hank,50,3773.0,Seville,no
Diana,52,1803.0,Bilbao,yes
Ivy,62,3902.0,Valencia,no
Eve,44,718.0,Madrid,yes
Hank,45,-,Valencia,no
Bob,45,2166.0,Bilbao,no
Alice,25,-,Seville,yes
Hank,24,3539.0,Barcelona,no
Ivy,21,3263.0,Zaragoza,no
Jack,53,1420.0,Madrid,no
Diana,40,3190.0,Barcelona,unknown
Alice,63,-,Valencia,no
Jack,55,1163.0,Bilbao,no
Grace,27,846.0,Bilbao,no
Charlie,25,3330.0,Madrid,unknown
Hank,38,-,Bilbao,no
Jack,66,1472.0,Bilbao,yes
Charlie,22,2333.0,Bilbao,no
Hank,29,2791.0,Zaragoza,unknown
Hank,21,2434.0,Bilbao,no
Frank,40,1258.0,Barcelona,yes
Grace,69,4008.0,Barcelona,no
Charlie,unknown,3303.0,Zaragoza,no
Jack,44,2232.0,Seville,yes
Jack,27,2264.0,Valencia,no
Jack,37,2788.0,Zaragoza,no
Hank,46,1596.0,Bilbao,yes
Alice,33,2758.0,Bilbao,no
Diana,unknown,1435.0,Bilbao,yes
Eve,69,2444.0,Madrid,no
Jack,30,1565.0,Bilbao,yes
Frank,32,1606.0,-,no
Frank,26,3817.0,Madrid,yes
Bob,56,2547.0,Barcelona,unknown
Hank,43,2666.0,Bilbao,no
Diana,34,891.0,Valencia,yes
Alice,30,2022.0,Madrid,unknown
Jack,23,2869.0,Barcelona,no
Bob,43,2655.0,Barcelona,no
Alice,unknown,777.0,Barcelona,unknown
Alice,31,2666.0,Bilbao,unknown
Eve,20,2793.0,Seville,no
Bob,unknown,3527.0,Bilbao,unknown
Ivy,53,0,Madrid,yes
Frank,37,706.0,Valencia,yes
Diana,32,1703.0,Barcelona,yes
Alice,27,-,Bilbao,yes
Eve,57,3089.0,-,no
Bob,63,327.0,Valencia,yes
Jack,58,2141.0,-,no
Charlie,45,3641.0,Madrid,yes
Eve,56,2506.0,Barcelona,yes
Alice,39,3217.0,Bilbao,no
Bob,21,1187.0,Valencia,yes
Charlie,unknown,1218.0,Zaragoza,no
Alice,55,3650.0,Barcelona,no
Hank,52,2581.0,Bilbao,no
Jack,69,-,Barcelona,no
Jack,69,1605.0,Barcelona,unknown
Charlie,32,2581.0,Valencia,yes
Hank,20,1583.0,Zaragoza,no
Frank,33,3449.0,Seville,yes
Alice,63,4682.0,Seville,yes
Alice,60,2887.0,Madrid,no
Frank,24,1992.0,Madrid,no
Eve,28,473.0,Madrid,no
Alice,48,-,Bilbao,no
Jack,53,0,Barcelona,no
Hank,69,1677.0,Barcelona,no
Frank,57,2203.0,Seville,yes
Jack,30,3024.0,Seville,yes
Jack,21,3686.0,Valencia,no
Jack,51,2340.0,Madrid,no
Charlie,47,-,Valencia,yes
Ivy,66,2557.0,Bilbao,yes
Frank,48,1998.0,Barcelona,yes
Hank,45,2041.0,Seville,no
Ivy,35,2830.0,Madrid,yes
Bob,24,2648.0,Zaragoza,yes
Eve,63,4205.0,-,yes
Bob,61,2851.0,Madrid,yes
Charlie,28,3421.0,Valencia,no
Eve,55,1643.0,Valencia,unknown
Ivy,unknown,-,Bilbao,yes
Ivy,41,-,Seville,no
Diana,62,2816.0,Seville,no
Diana,62,3051.0,Barcelona,no
Frank,29,2540.0,Madrid,yes
Jack,35,4426.0,Seville,yes
Jack,61,3642.0,Seville,unknown
Charlie,65,3442.0,Bilbao,unknown
Bob,23,3111.0,Bilbao,yes
Hank,61,3911.0,Seville,no
Diana,44,1350.0,Valencia,yes
Bob,49,3596.0,Zaragoza,yes
Alice,23,1707.0,Bilbao,yes
Eve,54,-,Bilbao,no
Diana,53,2949.0,-,yes
Frank,53,3487.0,Valencia,yes
Charlie,59,1577.0,Seville,yes
Hank,67,2090.0,Seville,yes
Grace,62,2578.0,Madrid,yes
Eve,57,2351.0,Seville,no
Bob,69,3183.0,Valencia,no
Frank,53,5249.0,Valencia,no
Grace,53,2835.0,Barcelona,no
Diana,47,1912.0,Bilbao,no
Charlie,58,1463.0,Seville,yes
Frank,23,2240.0,Valencia,yes
Diana,45,1748.0,Madrid,no
Eve,41,2874.0,Seville,no
Diana,65,2862.0,Madrid,no
Diana,23,2129.0,Barcelona,yes
Hank,52,4088.0,Valencia,yes
Eve,29,1912.0,Bilbao,yes
Eve,64,-,Valencia,no
Grace,62,3011.0,Seville,no
Diana,31,3214.0,Bilbao,yes
Bob,63,3522.0,Valencia,yes
Ivy,44,-,Bilbao,yes
Alice,68,3341.0,Madrid,yes
Frank,56,1968.0,Valencia,no
Charlie,21,3234.0,Madrid,yes
Charlie,30,3224.0,Seville,no
Alice,40,-,-,no
Jack,30,-,Seville,unknown
Eve,26,1774.0,Seville,no
Diana,unknown,3159.0,Barcelona,unknown
Hank,63,-,Zaragoza,unknown
Alice,41,2894.0,Valencia,yes
Frank,30,3348.0,Barcelona,yes
Eve,29,-,-,yes
Frank,65,2156.0,Valencia,no
Bob,36,1641.0,Valencia,no
Jack,20,2083.0,Madrid,yes
Charlie,39,-,Madrid,no
Grace,42,1954.0,Bilbao,no
Hank,51,1910.0,Valencia,no
Diana,36,2283.0,-,yes
Bob,66,-,Madrid,yes
Charlie,52,3999.0,Seville,no
Ivy,69,2185.0,Seville,yes
Jack,38,2775.0,Seville,no
Jack,52,2038.0,Valencia,yes
Charlie,38,2028.0,Seville,yes
Grace,54,1137.0,Seville,yes
Bob,57,1243.0,Bilbao,no
Hank,36,1534.0,Barcelona,yes
Eve,66,2647.0,Valencia,unknown
Hank,62,3361.0,Seville,yes
Grace,64,1071.0,Barcelona,unknown
Jack,30,2061.0,Madrid,yes
Eve,55,1406.0,-,yes
Diana,25,2289.0,Barcelona,unknown
Frank,25,3361.0,Barcelona,no
Bob,68,2142.0,Seville,no
Bob,27,2462.0,Madrid,no
Frank,63,3664.0,Madrid,yes
Ivy,41,2866.0,Madrid,no
Frank,35,1892.0,Madrid,yes
Hank,23,2627.0,Valencia,no
Bob,53,1838.0,Bilbao,unknown
Eve,56,-,Barcelona,no
Grace,43,2912.0,Valencia,no
Diana,60,1406.0,Seville,no
Alice,unknown,2640.0,Barcelona,no
Alice,47,2406.0,Valencia,yes
Jack,34,2936.0,Valencia,no
Grace,49,3165.0,Barcelona,no
Charlie,26,2882.0,Valencia,yes
Charlie,43,2257.0,Madrid,no
Alice,47,3247.0,Bilbao,yes
Jack,47,1802.0,-,no
Bob,42,1444.0,Bilbao,no
Hank,52,-56.0,Madrid,yes
Charlie,45,2444.0,Bilbao,yes
Diana,34,1843.0,Seville,no
Charlie,30,2818.0,Madrid,yes
Ivy,52,923.0,Zaragoza,unknown
Alice,66,1982.0,Bilbao,yes
Diana,57,2876.0,Madrid,yes
Charlie,51,1676.0,-,yes
Charlie,66,2827.0,Madrid,no
Bob,64,2054.0,Valencia,no
Jack,45,2474.0,Madrid,no
Diana,25,2976.0,Madrid,unknown
Eve,51,3262.0,-,no
Diana,unknown,2574.0,Seville,yes
Jack,33,-500,Barcelona,yes
Diana,62,-,Bilbao,no
Diana,63,3010.0,Bilbao,yes
Diana,36,1683.0,Zaragoza,no
Diana,43,2358.0,Zaragoza,no
Alice,29,2191.0,Zaragoza,no
Grace,28,2417.0,Seville,no
Alice,33,1693.0,Barcelona,unknown
Charlie,38,1018.0,Zaragoza,no
Charlie,33,2917.0,Madrid,no
Charlie,27,3271.0,Madrid,yes
Hank,42,1066.0,Valencia,no
Frank,51,2795.0,Barcelona,yes
Jack,36,3367.0,Seville,unknown
Diana,46,2977.0,Zaragoza,no
Jack,33,2167.0,Valencia,no
Alice,55,1745.0,Seville,yes
Frank,52,2565.0,Valencia,no
Hank,68,2698.0,Seville,yes
Frank,22,2577.0,Madrid,no
Jack,62,2356.0,Madrid,yes
Diana,37,1634.0,Seville,no
Alice,23,2838.0,Valencia,no
Hank,54,2877.0,Valencia,no
Alice,unknown,2661.0,Barcelona,yes
Hank,28,2589.0,Madrid,yes
Hank,68,3843.0,Seville,yes
Ivy,31,2000.0,Valencia,yes
Eve,unknown,3525.0,Valencia,no
Ivy,30,1913.0,Bilbao,no
Bob,26,3387.0,Bilbao,yes
Eve,20,3487.0,Barcelona,no
Bob,20,2266.0,Seville,yes
Hank,unknown,3829.0,Madrid,yes
Hank,41,2875.0,Barcelona,no
Ivy,21,1798.0,Seville,yes
Hank,37,2201.0,Madrid,no
Diana,unknown,-,Barcelona,unknown
Alice,48,3238.0,Bilbao,no
Jack,69,1654.0,Bilbao,no
Eve,54,2389.0,Zaragoza,no
Alice,65,2663.0,Bilbao,no
Jack,29,0,Barcelona,no
Jack,30,4386.0,Seville,yes
Eve,57,2687.0,Valencia,no
Hank,35,2451.0,Seville,no
Alice,62,-,Barcelona,no
Alice,43,2208.0,Madrid,yes
Charlie,30,3306.0,Madrid,yes
Grace,62,1166.0,Bilbao,no
Bob,47,2137.0,Madrid,yes
Alice,60,3339.0,Seville,no
Grace,42,3756.0,Bilbao,no
Hank,26,1881.0,Bilbao,yes
Hank,54,1788.0,Valencia,yes
Hank,26,2954.0,Barcelona,no
Ivy,53,2002.0,Zaragoza,no
Grace,40,2285.0,Seville,no
Frank,59,3201.0,Valencia,unknown
Ivy,63,2065.0,Zaragoza,unknown
Diana,40,928.0,Barcelona,no
Alice,64,-,Valencia,yes
Hank,25,2508.0,Madrid,no
Charlie,25,1009.0,Madrid,no
Jack,69,2262.0,Valencia,yes
Eve,48,1386.0,Seville,unknown
Ivy,42,3812.0,Barcelona,yes
Alice,27,4232.0,Seville,unknown
Grace,34,1653.0,Bilbao,no
Eve,54,2705.0,Bilbao,yes
Eve,61,1732.0,Madrid,no
Charlie,65,2253.0,Bilbao,no
Jack,40,3943.0,Madrid,no
Diana,42,2127.0,Seville,no
Ivy,28,2271.0,Valencia,yes
Eve,24,1746.0,Seville,yes
Alice,41,3417.0,Barcelona,yes
Ivy,48,-111.0,Seville,yes
Bob,25,2146.0,Madrid,yes
Charlie,40,2463.0,Madrid,no
Ivy,52,1971.0,Seville,yes
Ivy,60,3191.0,Barcelona,no
Jack,66,3462.0,Seville,yes
Eve,37,1370.0,Seville,yes
Hank,39,4175.0,Seville,unknown
Diana,63,1361.0,Bilbao,unknown
Hank,54,3531.0,Bilbao,no
Frank,33,2620.0,Zaragoza,yes
Alice,54,2097.0,Madrid,no
Eve,27,-,Seville,yes
Eve,42,2473.0,Bilbao,no
Charlie,35,2667.0,Barcelona,no
Diana,69,1764.0,Barcelona,yes
Frank,21,2313.0,Barcelona,unknown
Alice,62,1883.0,Seville,no
Bob,34,1528.0,Valencia,yes
Hank,21,1846.0,Seville,yes
Diana,unknown,1580.0,Seville,no
Grace,53,2164.0,Seville,no
Frank,unknown,2846.0,Barcelona,yes
Frank,21,2597.0,Bilbao,yes
Eve,25,4079.0,Seville,unknown
Eve,unknown,732.0,Madrid,yes
Ivy,26,2875.0,Barcelona,unknown
Jack,55,2505.0,Barcelona,no
Charlie,23,3153.0,Zaragoza,yes
Grace,59,3073.0,Barcelona,yes
Jack,63,2368.0,Madrid,no
Alice,55,2638.0,Madrid,yes
Hank,67,1905.0,Madrid,yes
Eve,66,2991.0,Valencia,yes
Jack,22,997.0,Bilbao,no
Frank,37,3121.0,Valencia,no
Ivy,58,-,Bilbao,no
Bob,36,2110.0,Madrid,yes
Bob,56,2314.0,Valencia,no
Jack,58,2373.0,Bilbao,no
Frank,69,3538.0,Seville,yes
Frank,36,5087.0,Bilbao,unknown
Bob,37,3476.0,Barcelona,no
Charlie,21,2048.0,Valencia,yes
Ivy,34,3004.0,Seville,no
Diana,34,3039.0,Madrid,no
Frank,42,1760.0,Bilbao,no
Diana,41,1491.0,Barcelona,yes
Charlie,62,2449.0,Madrid,unknown
Bob,58,3146.0,Bilbao,no
Jack,56,1211.0,Seville,no
Jack,20,1923.0,Bilbao,yes
Bob,43,2958.0,Bilbao,yes
Diana,56,2533.0,Barcelona,unknown
Frank,32,3633.0,Seville,no
Diana,41,1371.0,-,yes
Hank,56,4382.0,Barcelona,no
Charlie,59,1270.0,Valencia,yes
Alice,62,877.0,Zaragoza,no
Diana,41,2453.0,Madrid,unknown
Frank,39,1592.0,Zaragoza,yes
Bob,39,2469.0,Valencia,no
Ivy,53,2441.0,Bilbao,unknown
Alice,40,2343.0,Seville,unknown
Alice,40,1826.0,Seville,no
Frank,28,2846.0,Bilbao,no
Frank,43,2246.0,Madrid,no
Charlie,31,3383.0,Seville,yes
Charlie,46,2356.0,Zaragoza,no
Alice,64,1728.0,-,yes
Grace,58,1150.0,-,yes
Diana,43,2362.0,Seville,yes
Bob,68,1485.0,Seville,no
Diana,69,-,Seville,yes
Jack,42,2922.0,Seville,yes
Charlie,58,1078.0,Seville,yes
Ivy,37,-,Madrid,yes
Charlie,63,2628.0,Madrid,unknown
Bob,38,2465.0,Seville,yes
Charlie,32,1672.0,Barcelona,yes
Diana,26,3111.0,Barcelona,unknown
Bob,62,2498.0,Barcelona,yes
Frank,34,1951.0,Bilbao,no
Diana,60,2660.0,-,no
Hank,24,1154.0,Seville,no
Eve,45,1192.0,Zaragoza,yes
Eve,41,1604.0,Bilbao,no
Eve,41,2780.0,Barcelona,no
Bob,28,2497.0,Madrid,no
Hank,23,3339.0,Barcelona,yes
Bob,37,1764.0,Madrid,no
Hank,43,2960.0,Seville,no
Jack,59,2409.0,Barcelona,no
Hank,43,1746.0,Zaragoza,unknown
Eve,32,2808.0,Seville,no
Diana,33,2447.0,Barcelona,no
Ivy,50,-,-,yes
Charlie,41,2534.0,-,yes
Eve,65,2396.0,Bilbao,no
Hank,41,2377.0,Bilbao,yes
Jack,48,2170.0,-,no
Jack,23,1456.0,Seville,no
Alice,29,0,Bilbao,no
Ivy,62,1858.0,Madrid,yes
Bob,37,1684.0,Seville,no
Frank,41,2307.0,Valencia,no
Jack,49,3087.0,Madrid,no
Grace,22,2648.0,Madrid,no
Jack,45,2075.0,Madrid,yes
Diana,unknown,2043.0,Barcelona,no
Diana,27,-,Madrid,yes
Diana,40,583.0,Valencia,no
Diana,42,3138.0,Bilbao,yes
Grace,29,1001.0,Seville,yes
Eve,47,1368.0,Seville,yes
Hank,57,2089.0,Madrid,yes
Eve,33,4236.0,Bilbao,no
Diana,68,3842.0,Madrid,no
Bob,50,3065.0,Barcelona,yes
Frank,58,2785.0,Valencia,yes
Ivy,23,1010.0,Zaragoza,no
Ivy,58,2625.0,-,yes
Charlie,36,2061.0,Bilbao,no
Eve,55,1847.0,Bilbao,yes
Hank,unknown,2624.0,Valencia,no
Grace,32,2123.0,Seville,unknown
Alice,32,3195.0,Madrid,yes
Frank,22,951.0,Barcelona,unknown
Alice,50,2560.0,-,no
Bob,58,1797.0,-,unknown
Grace,unknown,2172.0,Barcelona,no
Bob,28,2744.0,Barcelona,no
Diana,35,1606.0,Barcelona,no
Frank,40,2631.0,Valencia,no
Grace,65,2330.0,Barcelona,yes
Eve,26,1972.0,Seville,no
